split,source,label_id,category_id,class_name,class_slug,image_id,annotation_id,source_image,crop_path,bbox_xywh,crop_xyxy
train,real,3,87,scissors,scissors,464382,1672287,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000464382.jpg,data/crops/train/scissors/train_scissors_00070_img464382_ann1672287.jpg,"[84.24, 243.95, 292.94, 132.11]","[40, 224, 421, 395]"
train,real,3,87,scissors,scissors,208263,1158622,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000208263.jpg,data/crops/train/scissors/train_scissors_00071_img208263_ann1158622.jpg,"[213.04, 300.63, 51.71, 80.28]","[205, 288, 272, 392]"
train,real,3,87,scissors,scissors,523166,1672034,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000523166.jpg,data/crops/train/scissors/train_scissors_00072_img523166_ann1672034.jpg,"[307.58, 305.57, 28.22, 33.41]","[303, 300, 340, 343]"
train,real,3,87,scissors,scissors,264769,1157626,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000264769.jpg,data/crops/train/scissors/train_scissors_00073_img264769_ann1157626.jpg,"[187.89, 206.22, 104.87, 65.99]","[172, 196, 308, 282]"
train,real,3,87,scissors,scissors,300568,1157700,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000300568.jpg,data/crops/train/scissors/train_scissors_00074_img300568_ann1157700.jpg,"[447.95, 441.82, 91.62, 38.18]","[434, 436, 553, 480]"
train,real,3,87,scissors,scissors,218145,1157725,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000218145.jpg,data/crops/train/scissors/train_scissors_00075_img218145_ann1157725.jpg,"[186.61, 228.61, 53.47, 53.69]","[178, 220, 248, 290]"
train,real,3,87,scissors,scissors,169902,1158533,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000169902.jpg,data/crops/train/scissors/train_scissors_00076_img169902_ann1158533.jpg,"[130.02, 202.95, 367.61, 86.28]","[74, 190, 552, 302]"
train,real,3,87,scissors,scissors,224632,1157708,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000224632.jpg,data/crops/train/scissors/train_scissors_00077_img224632_ann1157708.jpg,"[132.11, 23.93, 355.16, 395.37]","[78, 0, 540, 426]"
train,real,3,87,scissors,scissors,335914,1995375,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000335914.jpg,data/crops/train/scissors/train_scissors_00078_img335914_ann1995375.jpg,"[253.98, 331.71, 70.31, 24.92]","[243, 327, 334, 360]"
train,real,3,87,scissors,scissors,232280,1995017,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000232280.jpg,data/crops/train/scissors/train_scissors_00079_img232280_ann1995017.jpg,"[457.27, 65.56, 137.67, 109.81]","[436, 49, 615, 191]"
train,real,3,87,scissors,scissors,52030,1157691,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000052030.jpg,data/crops/train/scissors/train_scissors_00080_img52030_ann1157691.jpg,"[255.14, 163.41, 41.71, 147.07]","[248, 141, 303, 332]"
train,real,3,87,scissors,scissors,303485,1158003,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000303485.jpg,data/crops/train/scissors/train_scissors_00081_img303485_ann1158003.jpg,"[20.2, 206.77, 319.28, 163.49]","[0, 182, 387, 394]"
train,real,3,87,scissors,scissors,357904,1158014,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000357904.jpg,data/crops/train/scissors/train_scissors_00082_img357904_ann1158014.jpg,"[253.65, 163.34, 85.96, 70.79]","[240, 152, 352, 244]"
train,real,3,87,scissors,scissors,311635,1159030,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000311635.jpg,data/crops/train/scissors/train_scissors_00083_img311635_ann1159030.jpg,"[318.97, 283.58, 195.34, 93.43]","[289, 269, 543, 391]"
train,real,3,87,scissors,scissors,220988,1157793,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000220988.jpg,data/crops/train/scissors/train_scissors_00084_img220988_ann1157793.jpg,"[436.03, 469.0, 43.97, 61.14]","[429, 459, 480, 539]"
train,real,3,87,scissors,scissors,551757,1157598,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000551757.jpg,data/crops/train/scissors/train_scissors_00085_img551757_ann1157598.jpg,"[77.66, 303.46, 28.77, 302.02]","[73, 258, 110, 640]"
train,real,3,87,scissors,scissors,266379,1158318,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000266379.jpg,data/crops/train/scissors/train_scissors_00086_img266379_ann1158318.jpg,"[275.77, 280.27, 215.48, 53.12]","[243, 272, 523, 341]"
train,real,3,87,scissors,scissors,90067,1158889,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000090067.jpg,data/crops/train/scissors/train_scissors_00087_img90067_ann1158889.jpg,"[238.2, 10.11, 40.45, 98.88]","[232, 0, 284, 123]"
train,real,3,87,scissors,scissors,357340,1158360,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000357340.jpg,data/crops/train/scissors/train_scissors_00088_img357340_ann1158360.jpg,"[117.68, 278.88, 101.36, 103.4]","[102, 263, 234, 397]"
train,real,3,87,scissors,scissors,89266,1672600,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000089266.jpg,data/crops/train/scissors/train_scissors_00089_img89266_ann1672600.jpg,"[287.3, 371.35, 115.57, 101.07]","[269, 356, 420, 487]"
train,real,3,87,scissors,scissors,248830,1158927,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000248830.jpg,data/crops/train/scissors/train_scissors_00090_img248830_ann1158927.jpg,"[417.92, 173.65, 26.32, 30.55]","[413, 169, 448, 208]"
train,real,3,87,scissors,scissors,168291,1158440,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000168291.jpg,data/crops/train/scissors/train_scissors_00091_img168291_ann1158440.jpg,"[488.63, 237.3, 151.37, 147.78]","[465, 215, 640, 407]"
train,real,3,87,scissors,scissors,99417,1157756,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000099417.jpg,data/crops/train/scissors/train_scissors_00092_img99417_ann1157756.jpg,"[532.85, 58.25, 73.35, 85.21]","[521, 45, 617, 156]"
train,real,3,87,scissors,scissors,89266,2146860,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000089266.jpg,data/crops/train/scissors/train_scissors_00093_img89266_ann2146860.jpg,"[34.45, 389.86, 39.43, 82.57]","[28, 377, 79, 484]"
train,real,3,87,scissors,scissors,419135,1157847,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000419135.jpg,data/crops/train/scissors/train_scissors_00094_img419135_ann1157847.jpg,"[165.86, 0.94, 272.69, 132.13]","[124, 0, 479, 152]"
train,real,3,87,scissors,scissors,333518,1157816,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000333518.jpg,data/crops/train/scissors/train_scissors_00095_img333518_ann1157816.jpg,"[68.71, 59.55, 103.93, 245.23]","[53, 22, 188, 341]"
train,real,3,87,scissors,scissors,350878,1158166,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000350878.jpg,data/crops/train/scissors/train_scissors_00096_img350878_ann1158166.jpg,"[252.72, 128.69, 30.01, 39.74]","[248, 122, 287, 174]"
train,real,3,87,scissors,scissors,292120,1157851,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000292120.jpg,data/crops/train/scissors/train_scissors_00097_img292120_ann1157851.jpg,"[292.84, 179.74, 66.9, 119.3]","[282, 161, 369, 316]"
train,real,3,87,scissors,scissors,331334,1672484,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000331334.jpg,data/crops/train/scissors/train_scissors_00098_img331334_ann1672484.jpg,"[0.47, 543.84, 39.27, 23.25]","[0, 540, 45, 570]"
train,real,3,87,scissors,scissors,452250,1157871,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000452250.jpg,data/crops/train/scissors/train_scissors_00099_img452250_ann1157871.jpg,"[213.37, 283.08, 218.89, 195.93]","[180, 253, 465, 480]"
train,real,3,87,scissors,scissors,34212,1672295,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000034212.jpg,data/crops/train/scissors/train_scissors_00100_img34212_ann1672295.jpg,"[541.45, 412.0, 24.07, 26.88]","[537, 407, 569, 442]"
train,real,3,87,scissors,scissors,153202,1157891,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000153202.jpg,data/crops/train/scissors/train_scissors_00101_img153202_ann1157891.jpg,"[385.39, 275.22, 138.22, 54.48]","[364, 267, 544, 337]"
train,real,3,87,scissors,scissors,8593,1158778,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000008593.jpg,data/crops/train/scissors/train_scissors_00102_img8593_ann1158778.jpg,"[54.73, 20.11, 300.46, 327.78]","[9, 0, 400, 376]"
train,real,3,87,scissors,scissors,375004,1672075,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000375004.jpg,data/crops/train/scissors/train_scissors_00103_img375004_ann1672075.jpg,"[145.35, 562.09, 107.72, 28.94]","[129, 557, 269, 595]"
train,real,3,87,scissors,scissors,305540,1157917,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000305540.jpg,data/crops/train/scissors/train_scissors_00104_img305540_ann1157917.jpg,"[153.88, 81.0, 186.64, 544.45]","[125, 0, 368, 640]"
train,real,3,87,scissors,scissors,254167,1158905,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000254167.jpg,data/crops/train/scissors/train_scissors_00105_img254167_ann1158905.jpg,"[130.34, 167.42, 191.01, 193.25]","[101, 138, 350, 389]"
train,real,3,87,scissors,scissors,299349,1157663,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000299349.jpg,data/crops/train/scissors/train_scissors_00106_img299349_ann1157663.jpg,"[56.39, 139.48, 203.61, 283.41]","[25, 96, 290, 465]"
train,real,3,87,scissors,scissors,456223,1158301,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000456223.jpg,data/crops/train/scissors/train_scissors_00107_img456223_ann1158301.jpg,"[320.51, 18.09, 143.79, 217.59]","[298, 0, 485, 240]"
train,real,3,87,scissors,scissors,304689,1157875,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000304689.jpg,data/crops/train/scissors/train_scissors_00108_img304689_ann1157875.jpg,"[307.06, 242.77, 95.95, 143.93]","[292, 221, 417, 408]"
train,real,3,87,scissors,scissors,561314,1158053,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000561314.jpg,data/crops/train/scissors/train_scissors_00109_img561314_ann1158053.jpg,"[240.54, 74.43, 399.46, 361.35]","[180, 20, 640, 480]"
train,real,3,87,scissors,scissors,411171,1158011,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000411171.jpg,data/crops/train/scissors/train_scissors_00110_img411171_ann1158011.jpg,"[56.91, 603.13, 55.65, 36.87]","[48, 597, 120, 640]"
train,real,3,87,scissors,scissors,121226,1672222,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000121226.jpg,data/crops/train/scissors/train_scissors_00111_img121226_ann1672222.jpg,"[235.4, 329.9, 57.43, 37.43]","[226, 324, 301, 372]"
train,real,3,87,scissors,scissors,389974,1157652,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000389974.jpg,data/crops/train/scissors/train_scissors_00112_img389974_ann1157652.jpg,"[339.4, 126.22, 24.31, 38.46]","[335, 120, 367, 170]"
train,real,3,87,scissors,scissors,37198,1672567,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000037198.jpg,data/crops/train/scissors/train_scissors_00113_img37198_ann1672567.jpg,"[352.38, 263.61, 25.16, 22.02]","[348, 260, 381, 288]"
train,real,3,87,scissors,scissors,204757,1994899,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000204757.jpg,data/crops/train/scissors/train_scissors_00114_img204757_ann1994899.jpg,"[170.91, 113.64, 122.73, 231.81]","[152, 78, 312, 350]"
train,real,3,87,scissors,scissors,497031,1158255,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000497031.jpg,data/crops/train/scissors/train_scissors_00115_img497031_ann1158255.jpg,"[117.23, 138.15, 117.8, 98.04]","[99, 123, 252, 250]"
train,real,3,87,scissors,scissors,472312,1158373,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000472312.jpg,data/crops/train/scissors/train_scissors_00116_img472312_ann1158373.jpg,"[127.92, 35.59, 326.05, 283.73]","[79, 0, 502, 361]"
train,real,3,87,scissors,scissors,297359,1158584,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000297359.jpg,data/crops/train/scissors/train_scissors_00117_img297359_ann1158584.jpg,"[435.76, 320.62, 32.66, 29.21]","[430, 316, 473, 354]"
train,real,3,87,scissors,scissors,461019,2146806,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000461019.jpg,data/crops/train/scissors/train_scissors_00118_img461019_ann2146806.jpg,"[145.98, 411.06, 38.37, 45.8]","[140, 404, 190, 463]"
train,real,3,87,scissors,scissors,354460,1158711,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000354460.jpg,data/crops/train/scissors/train_scissors_00119_img354460_ann1158711.jpg,"[354.59, 237.16, 46.35, 47.13]","[347, 230, 407, 291]"
train,real,3,87,scissors,scissors,274888,1157892,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000274888.jpg,data/crops/train/scissors/train_scissors_00120_img274888_ann1157892.jpg,"[343.01, 92.76, 105.71, 380.77]","[327, 35, 464, 480]"
train,real,3,87,scissors,scissors,495615,1158001,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000495615.jpg,data/crops/train/scissors/train_scissors_00121_img495615_ann1158001.jpg,"[313.62, 192.34, 152.67, 84.38]","[290, 179, 479, 289]"
train,real,3,87,scissors,scissors,511674,2146786,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000511674.jpg,data/crops/train/scissors/train_scissors_00122_img511674_ann2146786.jpg,"[332.47, 328.45, 84.11, 72.0]","[319, 317, 429, 411]"
train,real,3,87,scissors,scissors,479508,1158469,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000479508.jpg,data/crops/train/scissors/train_scissors_00123_img479508_ann1158469.jpg,"[242.77, 93.08, 382.86, 231.25]","[185, 58, 640, 359]"
train,real,3,87,scissors,scissors,208386,1672083,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000208386.jpg,data/crops/train/scissors/train_scissors_00124_img208386_ann1672083.jpg,"[36.8, 374.4, 34.25, 30.14]","[31, 369, 76, 409]"
train,real,3,87,scissors,scissors,194595,1158658,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000194595.jpg,data/crops/train/scissors/train_scissors_00125_img194595_ann1158658.jpg,"[107.15, 47.46, 74.78, 268.94]","[95, 7, 193, 320]"
train,real,3,87,scissors,scissors,389200,1994884,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000389200.jpg,data/crops/train/scissors/train_scissors_00126_img389200_ann1994884.jpg,"[112.91, 218.71, 123.93, 72.38]","[94, 207, 255, 301]"
train,real,3,87,scissors,scissors,576704,1158242,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000576704.jpg,data/crops/train/scissors/train_scissors_00127_img576704_ann1158242.jpg,"[140.45, 461.53, 89.59, 143.12]","[127, 440, 243, 626]"
train,real,3,87,scissors,scissors,435091,1672256,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000435091.jpg,data/crops/train/scissors/train_scissors_00128_img435091_ann1672256.jpg,"[552.01, 415.93, 27.28, 25.43]","[547, 412, 583, 445]"
train,real,3,87,scissors,scissors,17972,1157778,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000017972.jpg,data/crops/train/scissors/train_scissors_00129_img17972_ann1157778.jpg,"[75.83, 119.89, 216.56, 306.82]","[43, 73, 324, 456]"
train,real,3,87,scissors,scissors,225654,1158995,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000225654.jpg,data/crops/train/scissors/train_scissors_00130_img225654_ann1158995.jpg,"[21.57, 158.23, 266.43, 133.76]","[0, 138, 327, 312]"
train,real,3,87,scissors,scissors,435468,1157767,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000435468.jpg,data/crops/train/scissors/train_scissors_00131_img435468_ann1157767.jpg,"[204.22, 369.18, 76.23, 139.5]","[192, 348, 291, 529]"
train,real,3,87,scissors,scissors,514071,1157771,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000514071.jpg,data/crops/train/scissors/train_scissors_00132_img514071_ann1157771.jpg,"[261.32, 106.73, 77.53, 123.48]","[249, 88, 350, 248]"
train,real,3,87,scissors,scissors,547147,1158008,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000547147.jpg,data/crops/train/scissors/train_scissors_00133_img547147_ann1158008.jpg,"[206.83, 250.22, 246.17, 389.78]","[169, 191, 453, 640]"
train,real,3,87,scissors,scissors,96073,1157881,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000096073.jpg,data/crops/train/scissors/train_scissors_00134_img96073_ann1157881.jpg,"[66.07, 89.76, 521.38, 390.24]","[0, 31, 640, 480]"
train,real,3,87,scissors,scissors,299349,1158672,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000299349.jpg,data/crops/train/scissors/train_scissors_00135_img299349_ann1158672.jpg,"[60.4, 356.67, 268.95, 128.0]","[20, 337, 369, 503]"
train,real,3,87,scissors,scissors,81704,1158190,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000081704.jpg,data/crops/train/scissors/train_scissors_00136_img81704_ann1158190.jpg,"[44.35, 51.28, 65.55, 75.15]","[34, 40, 119, 137]"
train,real,3,87,scissors,scissors,248830,1158822,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000248830.jpg,data/crops/train/scissors/train_scissors_00137_img248830_ann1158822.jpg,"[209.33, 345.74, 41.03, 42.69]","[203, 339, 256, 394]"
train,real,3,87,scissors,scissors,518075,1995011,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000518075.jpg,data/crops/train/scissors/train_scissors_00138_img518075_ann1995011.jpg,"[429.88, 181.65, 46.01, 196.23]","[422, 152, 480, 407]"
train,real,3,87,scissors,scissors,435091,1672804,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000435091.jpg,data/crops/train/scissors/train_scissors_00139_img435091_ann1672804.jpg,"[588.2, 411.09, 25.55, 26.51]","[584, 407, 617, 441]"
train,real,3,87,scissors,scissors,400528,1672084,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000400528.jpg,data/crops/train/scissors/train_scissors_00140_img400528_ann1672084.jpg,"[242.68, 168.79, 46.64, 28.22]","[235, 164, 296, 201]"
train,real,3,87,scissors,scissors,201375,1158788,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000201375.jpg,data/crops/train/scissors/train_scissors_00141_img201375_ann1158788.jpg,"[26.87, 85.11, 531.59, 214.94]","[0, 52, 638, 332]"
train,real,3,87,scissors,scissors,422897,1995054,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000422897.jpg,data/crops/train/scissors/train_scissors_00142_img422897_ann1995054.jpg,"[52.31, 530.12, 36.65, 56.94]","[46, 521, 94, 595]"
train,real,3,87,scissors,scissors,466586,1158808,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000466586.jpg,data/crops/train/scissors/train_scissors_00143_img466586_ann1158808.jpg,"[381.07, 170.96, 118.93, 246.4]","[363, 134, 500, 425]"
train,real,3,87,scissors,scissors,52320,1158539,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000052320.jpg,data/crops/train/scissors/train_scissors_00144_img52320_ann1158539.jpg,"[185.19, 133.38, 318.57, 202.46]","[137, 103, 551, 366]"
train,real,3,87,scissors,scissors,435963,1158775,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000435963.jpg,data/crops/train/scissors/train_scissors_00145_img435963_ann1158775.jpg,"[356.92, 223.75, 54.0, 53.06]","[348, 215, 419, 284]"
train,real,3,87,scissors,scissors,88803,1157857,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000088803.jpg,data/crops/train/scissors/train_scissors_00146_img88803_ann1157857.jpg,"[394.79, 287.82, 156.4, 57.17]","[371, 279, 574, 353]"
train,real,3,87,scissors,scissors,443084,1672298,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000443084.jpg,data/crops/train/scissors/train_scissors_00147_img443084_ann1672298.jpg,"[484.12, 372.53, 25.56, 24.89]","[480, 368, 513, 401]"
train,real,3,87,scissors,scissors,227032,1158407,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000227032.jpg,data/crops/train/scissors/train_scissors_00148_img227032_ann1158407.jpg,"[242.47, 105.2, 173.09, 223.07]","[216, 71, 441, 332]"
train,real,3,87,scissors,scissors,103612,1157687,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000103612.jpg,data/crops/train/scissors/train_scissors_00149_img103612_ann1157687.jpg,"[66.44, 68.13, 273.65, 74.32]","[25, 56, 381, 153]"
train,real,3,87,scissors,scissors,186125,1157978,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000186125.jpg,data/crops/train/scissors/train_scissors_00150_img186125_ann1157978.jpg,"[3.8, 145.23, 192.92, 279.77]","[0, 103, 225, 425]"
train,real,3,87,scissors,scissors,67765,1159043,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000067765.jpg,data/crops/train/scissors/train_scissors_00151_img67765_ann1159043.jpg,"[393.91, 299.15, 62.16, 21.72]","[384, 295, 465, 324]"
train,real,3,87,scissors,scissors,164635,1158207,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000164635.jpg,data/crops/train/scissors/train_scissors_00152_img164635_ann1158207.jpg,"[164.93, 100.62, 206.12, 118.14]","[134, 82, 401, 236]"
train,real,3,87,scissors,scissors,265355,1158408,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000265355.jpg,data/crops/train/scissors/train_scissors_00153_img265355_ann1158408.jpg,"[64.37, 345.64, 91.23, 92.66]","[50, 331, 169, 452]"
train,real,3,87,scissors,scissors,71265,1157637,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000071265.jpg,data/crops/train/scissors/train_scissors_00154_img71265_ann1157637.jpg,"[320.62, 314.41, 48.81, 88.11]","[313, 301, 376, 415]"
train,real,3,87,scissors,scissors,176955,1157894,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000176955.jpg,data/crops/train/scissors/train_scissors_00155_img176955_ann1157894.jpg,"[10.11, 212.17, 47.19, 126.97]","[3, 193, 64, 358]"
train,real,3,87,scissors,scissors,435091,1672895,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000435091.jpg,data/crops/train/scissors/train_scissors_00156_img435091_ann1672895.jpg,"[530.51, 409.3, 23.76, 24.11]","[526, 405, 557, 437]"
train,real,3,87,scissors,scissors,280377,1672232,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000280377.jpg,data/crops/train/scissors/train_scissors_00157_img280377_ann1672232.jpg,"[194.16, 389.35, 37.59, 22.56]","[188, 385, 237, 415]"
train,real,3,87,scissors,scissors,261956,2146767,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000261956.jpg,data/crops/train/scissors/train_scissors_00158_img261956_ann2146767.jpg,"[311.42, 143.49, 88.02, 39.08]","[298, 137, 412, 188]"
train,real,3,87,scissors,scissors,182379,1158056,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000182379.jpg,data/crops/train/scissors/train_scissors_00159_img182379_ann1158056.jpg,"[222.71, 148.95, 156.01, 233.28]","[199, 113, 402, 417]"
train,real,3,87,scissors,scissors,150986,1157845,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000150986.jpg,data/crops/train/scissors/train_scissors_00160_img150986_ann1157845.jpg,"[132.67, 5.21, 443.33, 364.59]","[66, 0, 640, 424]"
train,real,3,87,scissors,scissors,189127,1158212,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000189127.jpg,data/crops/train/scissors/train_scissors_00161_img189127_ann1158212.jpg,"[113.76, 161.66, 85.96, 141.57]","[100, 140, 212, 324]"
train,real,3,87,scissors,scissors,138436,2146888,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000138436.jpg,data/crops/train/scissors/train_scissors_00162_img138436_ann2146888.jpg,"[314.19, 184.37, 40.3, 32.46]","[308, 179, 360, 221]"
train,real,3,87,scissors,scissors,176321,1672055,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000176321.jpg,data/crops/train/scissors/train_scissors_00163_img176321_ann1672055.jpg,"[0.63, 447.23, 36.86, 56.67]","[0, 438, 43, 512]"
